co_municipio;quantidade_alunos;probabilidade_risco_media;probabilidade_risco_mediana;probabilidade_risco_p90;taxa_alertas;taxa_nao_alfabetizado_real;falsos_negativos;taxa_falsos_negativos;co_uf;dependencia_predominante;atlas_idhm_median;atlas_idhm_e_median;atlas_renda_pc_median;atlas_indice_gini_median;atlas_prop_pobreza_criancas_median;atlas_taxa_criancas_dom_sem_fund_median;censo_prop_mat_2ano_internet_aprendizagem_median;censo_prop_mat_2ano_alimentacao_median;censo_prop_mat_2ano_biblioteca_sala_leitura_median;fundeb_receita_contribuicao_median;fundeb_complementacao_uniao_median;fundeb_receita_total_median;indicador_meta_final_2025_median;indicador_pc_aluno_alfabetizado_2024_median;taxa_alfabetizacao_real_pct;taxa_alfabetizacao_predita_prob_pct;taxa_alertas_pct;sg_uf;no_municipio;rotulo_municipio
2613305;257;0.3565515554048887;0.3565515554048887;0.3565515554048887;0.0;0.14007782101167315;36;0.14007782101167315;26;3.0;0.537;0.381;244.22;0.53;65.96;66.83;0.0;1.0;0.8571428571428571;19663657.51;7019581.17;26683238.68;72.13;72.13;85.99221789883269;64.34484445951114;0.0;PE;São Joaquim do Monte;São Joaquim do Monte - PE
2613503;460;0.4562535574757087;0.4562535574757087;0.4562535574757087;0.0;0.3065217391304348;141;0.3065217391304348;26;3.0;0.61;0.52;275.14;0.54;58.89;48.66;0.631236442516269;1.0;0.3015184381778741;30210294.33;13147777.03;43358071.36;57.48;60.42;69.34782608695652;54.37464425242913;0.0;PE;São José do Belmonte;São José do Belmonte - PE
2616001;189;0.5051211281481076;0.5051211281481076;0.5051211281481076;1.0;0.3544973544973545;0;0.0;26;3.0;0.592;0.484;276.94;0.52;62.36;52.77;0.9710982658959536;1.0;0.6069364161849711;14402213.0;2383802.97;16786015.97;61.99;59.29;64.55026455026456;49.48788718518924;100.0;PE;Venturosa;Venturosa - PE
2616308;307;0.4154211151900622;0.4154211151900622;0.4154211151900622;0.0;0.30293159609120524;93;0.30293159609120524;26;3.0;0.605;0.534;246.44;0.48;54.77;40.7;0.9121338912133892;1.0;1.0;26824082.76;8307293.25;35131376.01;64.81;68.15;69.70684039087948;58.45788848099378;0.0;PE;Vicência;Vicência - PE
2700102;271;0.5314936203970367;0.533708309367196;0.533708309367196;0.955719557195572;0.33948339483394835;8;0.02952029520295203;27;3.0;0.549;0.432;213.0;0.56;68.18;56.96;0.3394160583941605;1.0;0.0;32734446.38;22359869.54;55094315.92;57.79;48.8;66.05166051660515;46.850637960296325;95.5719557195572;AL;Água Branca;Água Branca - AL
2700805;61;0.3981216879437234;0.3981216879437234;0.3981216879437234;0.0;0.26229508196721313;16;0.26229508196721313;27;3.0;0.593;0.464;309.5;0.56;52.59;53.7;0.1785714285714285;1.0;0.625;11173261.6;7061540.69;18234802.29;63.22;64.57000000000001;73.77049180327869;60.18783120562766;0.0;AL;Belém;Belém - AL
2700904;104;0.04396272175951366;0.04396272175951366;0.04396272175951366;0.0;0.0;0;0.0;27;3.0;0.517;0.376;187.77;0.65;74.14;71.6;0.5714285714285714;1.0;0.5204081632653061;11860673.45;9284723.52;21145396.97;80.0;98.82;100.0;95.60372782404863;0.0;AL;Belo Monte;Belo Monte - AL
2701308;181;0.6354794520522653;0.6354794520522653;0.6354794520522653;1.0;0.36464088397790057;0;0.0;27;3.0;0.562;0.473;232.85;0.49;56.06;60.02;0.1423357664233576;1.0;0.083941605839416;25853359.21;13125144.73;38978503.94;41.98;33.4;63.53591160220995;36.45205479477347;100.0;AL;Cajueiro;Cajueiro - AL
2701605;245;0.4298402146168669;0.42984021461686694;0.42984021461686694;0.0;0.20816326530612245;51;0.20816326530612245;27;3.0;0.506;0.357;183.83;0.6;76.18;72.82;0.9219330855018588;1.0;0.4126394052044609;37912006.56;20809012.09;58721018.65;56.64;62.21;79.18367346938776;57.015978538313306;0.0;AL;Canapi;Canapi - AL
2701902;83;0.4649281053875348;0.4649281053875348;0.4649281053875348;0.0;0.20481927710843373;17;0.20481927710843373;27;3.0;0.575;0.481;226.6;0.5;65.17;55.83;0.7808219178082192;1.0;0.9452054794520548;8421011.9;4224638.54;12645650.44;55.46;51.71;79.51807228915662;53.50718946124652;0.0;AL;Chã Preta;Chã Preta - AL
2702207;84;0.4480538339031931;0.4480538339031931;0.4480538339031931;0.0;0.5357142857142857;45;0.5357142857142857;27;3.0;0.586;0.457;299.47;0.49;43.29;56.69;1.0;1.0;0.6933333333333334;7262951.69;1621387.66;8884339.35;48.48;54.67;46.42857142857143;55.19461660968069;0.0;AL;Coqueiro Seco;Coqueiro Seco - AL
2703205;316;0.5433053203510343;0.5433053203510343;0.5433053203510343;1.0;0.3227848101265823;0;0.0;27;3.0;0.568;0.428;254.34;0.65;65.56;62.18;0.6688102893890675;1.0;0.022508038585209;31729460.51;17682025.43;49411485.94;58.34;50.74;67.72151898734178;45.66946796489657;100.0;AL;Igreja Nova;Igreja Nova - AL
2704104;179;0.5495080038006319;0.5495080038006319;0.5495080038006319;1.0;0.4860335195530726;0;0.0;27;3.0;0.552;0.443;231.56;0.51;62.36;56.21;0.6328502415458938;1.0;0.0772946859903381;38229996.57;37986176.72;76216173.29;56.69;44.19;51.39664804469274;45.04919961993681;100.0;AL;Lagoa da Canoa;Lagoa da Canoa - AL
2705002;194;0.5896607868834296;0.5896607868834296;0.5896607868834296;1.0;0.211340206185567;0;0.0;27;3.0;0.504;0.369;186.87;0.57;74.86;69.07;1.0;1.0;0.3518518518518518;35104414.71;27456446.51;62560861.22;52.74;42.45;78.8659793814433;41.03392131165704;100.0;AL;Mata Grande;Mata Grande - AL
2706422;100;0.38679739971139904;0.3897887599875306;0.3897887599875306;0.0;0.29;29;0.29;27;3.0;0.548;0.416;211.13;0.5;61.41;61.5;0.8896103896103896;1.0;0.5;13442133.26;8659092.15;22101225.41;53.73;68.76;71.0;61.3202600288601;0.0;AL;Pariconha;Pariconha - AL
2706505;201;0.6007147923226099;0.6007147923226099;0.6007147923226099;1.0;0.44776119402985076;0;0.0;27;3.0;0.533;0.421;194.73;0.48;65.62;62.09;0.965686274509804;1.0;0.3088235294117647;18529250.34;9681329.22;28210579.56;54.15;32.59;55.223880597014926;39.92852076773901;100.0;AL;Passo de Camaragibe;Passo de Camaragibe - AL
2707503;158;0.2778209215955534;0.2738128501647419;0.288205470302656;0.0;0.2088607594936709;33;0.2088607594936709;27;3.0;0.551;0.431;195.26;0.61;73.97;56.97;0.582995951417004;1.0;0.0;20015475.3;13358966.91;33374442.21;71.61;83.74;79.11392405063292;72.21790784044467;0.0;AL;Porto Real do Colégio;Porto Real do Colégio - AL
2707701;1284;0.6490609936909759;0.6490609936909759;0.6490609936909759;1.0;0.47897196261682246;0;0.0;27;3.0;0.643;0.547;369.11;0.48;36.51;40.06;0.6758720930232558;1.0;0.467296511627907;96653195.63;68413508.8;165066704.43;50.31;38.78;52.102803738317746;35.09390063090241;100.0;AL;Rio Largo;Rio Largo - AL
2708600;555;0.4535430455837083;0.4535430455837083;0.4535430455837083;0.0;0.24864864864864866;138;0.24864864864864866;27;3.0;0.623;0.514;360.82;0.51;39.86;43.19;1.0;1.0;0.8327814569536424;58774364.53;39912424.24;98686788.77;59.83;57.17;75.13513513513513;54.64569544162917;0.0;AL;São Miguel dos Campos;São Miguel dos Campos - AL
2708808;439;0.5950660111135532;0.5967584565331541;0.5967584565331541;1.0;0.28018223234624146;0;0.0;27;3.0;0.549;0.432;225.84;0.54;62.53;64.68;0.8341346153846154;1.0;0.3389423076923077;42386900.35;25129877.07;67516777.42;50.14;42.43;71.98177676537586;40.493398888644684;100.0;AL;São Sebastião;São Sebastião - AL
2708956;174;0.4304301187231423;0.4304301187231423;0.4304301187231423;0.0;0.2471264367816092;43;0.2471264367816092;27;3.0;0.518;0.398;159.61;0.55;74.46;64.32;0.6628571428571428;1.0;0.7142857142857143;20097680.34;11510547.54;31608227.88;61.07;57.08;75.28735632183908;56.95698812768577;0.0;AL;Senador Rui Palmeira;Senador Rui Palmeira - AL
2709103;254;0.6006698140509322;0.6006698140509322;0.6006698140509322;1.0;0.3937007874015748;0;0.0;27;3.0;0.541;0.421;215.16;0.51;65.98;65.83;0.9122137404580152;1.0;0.6374045801526718;36391700.22;26140239.48;62531939.7;55.59;38.96;60.629921259842526;39.93301859490678;100.0;AL;Taquarana;Taquarana - AL
2800407;84;0.6655025343325738;0.6655025343325738;0.6655025343325738;1.0;0.4166666666666667;0;0.0;28;3.0;0.595;0.49;245.7;0.5;62.28;51.47;0.7443609022556391;1.0;0.1428571428571428;17698046.28;1979912.6;19677958.88;45.65;28.6;58.33333333333333;33.44974656674262;100.0;SE;Arauá;Arauá - SE
2800506;148;0.6168875563444032;0.6168875563444032;0.6168875563444032;1.0;0.6148648648648649;0;0.0;28;3.0;0.579;0.434;294.32;0.48;45.84;50.99;0.9956140350877192;1.0;0.0;29060403.63;4780449.67;33840853.3;42.28;44.81;38.51351351351351;38.31124436555968;100.0;SE;Areia Branca;Areia Branca - SE
2801504;143;0.7066995238907443;0.7066995238907443;0.7066995238907443;1.0;0.6223776223776224;0;0.0;28;3.0;0.643;0.546;385.16;0.55;43.37;33.93;1.0;1.0;0.7619047619047619;18458528.02;0.0;18458528.02;40.27;16.16;37.76223776223776;29.33004761092557;100.0;SE;Carmópolis;Carmópolis - SE
2802007;76;0.6834589713036281;0.6834589713036281;0.6834589713036281;1.0;0.75;0;0.0;28;3.0;0.61;0.527;278.62;0.4;41.32;42.97;1.0;1.0;0.4909090909090909;10111808.63;98788.54;10210597.17;52.17;19.53;25.0;31.654102869637192;100.0;SE;Divina Pastora;Divina Pastora - SE
2802403;118;0.6538443275621424;0.6538443275621424;0.6538443275621424;1.0;0.3898305084745763;0;0.0;28;3.0;0.564;0.422;236.06;0.61;71.85;62.29;1.0;1.0;0.0;14528669.17;1351763.78;15880432.95;34.97;36.4;61.01694915254237;34.61556724378576;100.0;SE;Gararu;Gararu - SE
2802809;224;0.6437520156436308;0.6437520156436309;0.6437520156436309;1.0;0.45535714285714285;0;0.0;28;3.0;0.58;0.475;220.89;0.53;65.28;50.83;1.0;1.0;0.0;26451666.51;704427.02;27156093.53;51.41;34.31;54.46428571428572;35.62479843563692;100.0;SE;Indiaroba;Indiaroba - SE
2803005;511;0.49233929785551334;0.49233929785551334;0.49233929785551334;0.0;0.2583170254403131;132;0.2583170254403131;28;3.0;0.556;0.407;253.22;0.51;63.24;67.71;0.9737903225806452;1.0;0.2782258064516129;60798119.28;7082277.21;67880396.49;65.87;58.61;74.16829745596868;50.76607021444867;0.0;SE;Itabaianinha;Itabaianinha - SE
2803104;30;0.6778926945249031;0.6778926945249031;0.6778926945249031;1.0;0.5;0;0.0;28;3.0;0.602;0.512;276.77;0.47;58.75;51.54;0.4347826086956521;1.0;0.0;5507088.0;54980.99;5562068.99;34.9;33.65;50.0;32.21073054750969;100.0;SE;Itabi;Itabi - SE
2803302;214;0.5241850067873979;0.5241850067873979;0.5241850067873979;1.0;0.3317757009345794;0;0.0;28;3.0;0.621;0.544;296.93;0.5;47.7;34.39;0.868421052631579;1.0;0.3684210526315789;26731766.83;1155289.97;27887056.8;54.23;58.28;66.82242990654206;47.58149932126021;100.0;SE;Japaratuba;Japaratuba - SE
2806305;189;0.7116211510036556;0.7116211510036556;0.7116211510036556;1.0;0.5767195767195767;0;0.0;28;3.0;0.545;0.414;194.24;0.53;66.0;60.67;0.6120218579234973;1.0;0.087431693989071;30746420.14;3174342.69;33920762.83;41.22;22.15;42.32804232804233;28.837884899634435;100.0;SE;Santa Luzia do Itanhy;Santa Luzia do Itanhy - SE
2806701;732;0.44498619966446784;0.4455110096676359;0.4455110096676359;0.0;0.15846994535519127;116;0.15846994535519127;28;3.0;0.662;0.581;388.36;0.47;36.39;34.72;0.9953434225844005;1.0;0.1525029103608847;64429663.04;7842695.68;72272358.72;63.75;68.53;84.15300546448088;55.50138003355322;0.0;SE;São Cristóvão;São Cristóvão - SE
2807006;32;0.5109836083241096;0.5109836083241096;0.5109836083241096;1.0;0.84375;0;0.0;28;3.0;0.567;0.424;279.25;0.49;55.43;59.49;0.0;1.0;1.0;4515269.01;44385.49;4559654.5;51.64;46.34;15.625;48.90163916758904;100.0;SE;São Miguel do Aleixo;São Miguel do Aleixo - SE
2807204;97;0.5147455148075675;0.5147455148075675;0.5147455148075675;1.0;0.5360824742268041;0;0.0;28;3.0;0.609;0.541;268.51;0.47;53.88;39.12;1.0;1.0;0.6444444444444445;10963012.72;316053.98;11279066.7;57.74;52.4;46.391752577319586;48.525448519243255;100.0;SE;Siriri;Siriri - SE
2900801;300;0.5940664009777081;0.5940664009777081;0.5940664009777081;1.0;0.31;0;0.0;29;3.0;0.608;0.476;357.99;0.53;45.23;50.66;0.4031413612565445;1.0;0.2853403141361256;25987108.71;14690106.68;40677215.39;56.52;29.6;69.0;40.59335990222919;100.0;BA;Alcobaça;Alcobaça - BA
2901155;207;0.5506025562042297;0.5506025562042297;0.5506025562042297;1.0;0.463768115942029;0;0.0;29;3.0;0.561;0.464;186.1;0.5;68.26;51.62;0.2426778242677824;1.0;0.5774058577405857;18955624.3;14174352.22;33129976.52;46.6;43.23;53.623188405797094;44.93974437957703;100.0;BA;América Dourada;América Dourada - BA
2901205;129;0.5894325184531503;0.5894325184531503;0.5894325184531503;1.0;0.3953488372093023;0;0.0;29;3.0;0.54;0.371;243.52;0.48;55.77;65.99;0.096;1.0;0.628;18016568.22;11593112.17;29609680.39;50.04;32.17;60.46511627906976;41.056748154684975;100.0;BA;Anagé;Anagé - BA
2901502;71;0.4845096846689776;0.4845096846689776;0.4845096846689776;0.0;0.30985915492957744;22;0.30985915492957744;29;3.0;0.589;0.471;269.0;0.48;56.39;45.4;0.7192982456140351;1.0;0.631578947368421;14716866.73;19445893.79;34162760.52;51.72;55.95;69.01408450704226;51.54903153310224;0.0;BA;Anguera;Anguera - BA
2901957;89;0.5412390933589;0.5412390933589;0.5412390933589;1.0;0.38202247191011235;0;0.0;29;3.0;0.552;0.413;252.3;0.46;56.12;61.31;0.9655172413793104;1.0;0.7241379310344828;7195935.7;2520523.94;9716459.64;50.4;43.24;61.79775280898876;45.87609066411;100.0;BA;Apuarema;Apuarema - BA
2902906;462;0.6236429694954073;0.6236429694954073;0.6236429694954073;1.0;0.47619047619047616;0;0.0;29;3.0;0.551;0.386;266.13;0.44;47.68;67.67;1.0;1.0;0.5707236842105263;37832175.52;27128032.09;64960207.61;49.7;30.6;52.38095238095239;37.63570305045927;100.0;BA;Barra do Choça;Barra do Choça - BA
2903102;57;0.5547366216717039;0.5547366216717039;0.5547366216717039;1.0;0.3333333333333333;0;0.0;29;3.0;0.577;0.465;304.56;0.52;54.85;53.19;1.0;1.0;0.0;10478428.39;9841750.27;20320178.66;51.27;39.62;66.66666666666667;44.52633783282961;100.0;BA;Barra do Rocha;Barra do Rocha - BA
2903607;100;0.6583248852054158;0.6583248852054158;0.6583248852054158;1.0;0.58;0;0.0;29;3.0;0.538;0.402;209.37;0.55;69.28;63.82;0.5319148936170213;1.0;0.4627659574468085;27445060.04;31231216.13;58676276.17;37.78;29.82;42.00000000000001;34.167511479458426;100.0;BA;Biritinga;Biritinga - BA
2903904;693;0.6410421935671533;0.6410421935671533;0.6410421935671533;1.0;0.5584415584415584;0;0.0;29;3.0;0.633;0.533;367.62;0.6;49.11;40.74;0.9246501614639396;1.0;0.7373519913885899;69021244.93;40276508.73;109297753.66;47.96;34.550000000000004;44.15584415584416;35.89578064328467;100.0;BA;Bom Jesus da Lapa;Bom Jesus da Lapa - BA
2904209;97;0.4116905707038297;0.41169057070382964;0.41169057070382964;0.0;0.1958762886597938;19;0.1958762886597938;29;3.0;0.575;0.464;235.16;0.52;64.2;51.8;0.7758620689655172;1.0;0.6379310344827587;12419916.99;11341407.01;23761324.0;67.88;47.37;80.41237113402062;58.83094292961704;0.0;BA;Botuporã;Botuporã - BA
2904407;80;0.5458679834810642;0.5458679834810642;0.5458679834810642;1.0;0.3875;0;0.0;29;3.0;0.592;0.523;221.22;0.56;62.93;47.27;0.2857142857142857;1.0;0.4705882352941176;6944831.49;3479763.93;10424595.42;53.46;40.43;61.25000000000001;45.41320165189357;100.0;BA;Brejolândia;Brejolândia - BA
2905107;99;0.5900524622360406;0.5900524622360406;0.5900524622360406;1.0;0.4444444444444444;0;0.0;29;3.0;0.546;0.434;223.48;0.54;68.65;57.78;0.6833333333333333;1.0;0.225;13371154.58;12908868.63;26280023.21;49.14;36.71;55.55555555555556;40.99475377639594;100.0;BA;Caém;Caém - BA
2905156;38;0.5454170206508809;0.5454170206508809;0.5454170206508809;1.0;0.5526315789473685;0;0.0;29;3.0;0.542;0.409;224.38;0.5;56.52;57.24;0.8;1.0;0.352;9939126.56;4987098.22;14926224.78;40.28;46.43;44.73684210526315;45.458297934911904;100.0;BA;Caetanos;Caetanos - BA
2905206;439;0.5214789584720992;0.5214789584720992;0.5214789584720992;1.0;0.3120728929384966;0;0.0;29;3.0;0.625;0.484;405.31;0.59;48.0;50.78;0.8234234234234235;1.0;0.7423423423423423;35465058.0;12431106.05;47896164.05;59.19;39.02;68.79271070615034;47.852104152790076;100.0;BA;Caetité;Caetité - BA
2905404;295;0.6042285540470047;0.6042285540470047;0.6042285540470047;1.0;0.3220338983050847;0;0.0;29;3.0;0.627;0.51;334.19;0.53;44.37;43.32;0.3038674033149171;1.0;0.4613259668508287;26790280.86;21007761.91;47798042.77;50.33;32.87;67.79661016949152;39.57714459529953;100.0;BA;Cairu;Cairu - BA
2905701;2381;0.6733203840331152;0.6733203840331152;0.6733203840331152;1.0;0.505669886602268;0;0.0;29;3.0;0.694;0.616;553.18;0.53;25.68;28.19;0.8316044260027663;0.9778699861687412;0.9118257261410788;175616945.81;66561201.05;242178146.86;47.7;36.56;49.4330113397732;32.66796159668848;100.0;BA;Camaçari;Camaçari - BA
2906204;320;0.6057777163200762;0.6057777163200762;0.6057777163200762;1.0;0.38125;0;0.0;29;3.0;0.587;0.496;252.39;0.48;55.55;45.61;1.0;1.0;0.2765957446808511;30214082.75;27488163.77;57702246.52;44.12;33.730000000000004;61.875;39.42222836799238;100.0;BA;Canarana;Canarana - BA
2906501;490;0.6489004994012266;0.6489004994012266;0.6489004994012266;1.0;0.5163265306122449;0;0.0;29;3.0;0.691;0.616;462.57;0.48;24.8;25.3;0.453015427769986;0.9579242636746144;0.4628330995792426;49973391.67;16677675.73;66651067.4;46.98;36.67;48.36734693877551;35.109950059877335;100.0;BA;Candeias;Candeias - BA
2906709;209;0.6014455821611471;0.6014455821611471;0.6014455821611471;1.0;0.31100478468899523;0;0.0;29;3.0;0.601;0.482;268.57;0.5;54.21;52.46;0.7241379310344828;1.0;0.1793103448275862;27019613.66;17701161.23;44720774.89;51.24;30.86;68.89952153110048;39.85544178388529;100.0;BA;Cândido Sales;Cândido Sales - BA
2906899;107;0.5637462863372985;0.5637462863372985;0.5637462863372985;1.0;0.3925233644859813;0;0.0;29;3.0;0.555;0.405;277.97;0.49;55.3;59.12;0.5565217391304348;1.0;0.3826086956521739;9133439.93;4984289.28;14117729.21;57.41;35.56;60.747663551401864;43.62537136627015;100.0;BA;Caraíbas;Caraíbas - BA
2907509;282;0.5646735484840504;0.5646735484840504;0.5646735484840504;1.0;0.31560283687943264;0;0.0;29;3.0;0.677;0.578;486.05;0.55;32.92;30.74;0.9769452449567724;1.0;0.5734870317002881;31712475.47;11124619.14;42837094.61;55.19;39.39;68.43971631205675;43.53264515159496;100.0;BA;Catu;Catu - BA
2907905;215;0.5730904292122186;0.5730904292122186;0.5730904292122186;1.0;0.5023255813953489;0;0.0;29;3.0;0.601;0.496;312.03;0.55;54.98;48.87;0.0;1.0;0.0;32612678.2;47800500.52;80413178.72;42.99;31.09;49.76744186046511;42.69095707877813;100.0;BA;Cipó;Cipó - BA
2908903;215;0.6703889848953457;0.6703889848953457;0.6703889848953457;1.0;0.5116279069767442;0;0.0;29;3.0;0.592;0.489;257.21;0.52;60.48;50.74;0.4921259842519685;1.0;0.7204724409448819;29631801.76;32363685.78;61995487.54;45.58;21.3;48.837209302325576;32.961101510465426;100.0;BA;Coração de Maria;Coração de Maria - BA
2909208;130;0.6106315626250696;0.6106315626250696;0.6106315626250696;1.0;0.36923076923076925;0;0.0;29;3.0;0.535;0.392;238.18;0.48;57.73;64.46;0.5226130653266332;1.0;0.0201005025125628;35473282.58;35379658.31;70852940.89;43.69;36.04;63.07692307692307;38.93684373749304;100.0;BA;Coronel João Sá;Coronel João Sá - BA
2909604;145;0.5099752754880398;0.5099752754880398;0.5099752754880398;1.0;0.296551724137931;0;0.0;29;3.0;0.543;0.387;232.6;0.57;71.96;70.57;0.2848101265822785;1.0;0.4873417721518987;33334583.48;46119544.24;79454127.72;59.99;43.05;70.3448275862069;49.00247245119602;100.0;BA;Crisópolis;Crisópolis - BA
2910008;143;0.5511194874064769;0.5511194874064769;0.5511194874064769;1.0;0.4405594405594406;0;0.0;29;3.0;0.54;0.392;206.16;0.54;70.34;58.43;0.6621621621621622;1.0;0.3310810810810811;18077390.54;15206215.34;33283605.88;51.02;41.07;55.94405594405594;44.88805125935231;100.0;BA;Dário Meira;Dário Meira - BA
2911204;219;0.5680161936018591;0.5680161936018591;0.5680161936018591;1.0;0.2648401826484018;0;0.0;29;3.0;0.632;0.508;442.37;0.59;47.61;50.54;0.6448598130841121;1.0;0.0;35544843.94;42405426.3;77950270.24;47.47;47.2;73.51598173515981;43.19838063981409;100.0;BA;Gandu;Gandu - BA
2911402;132;0.6215835159295994;0.622853594352929;0.622853594352929;1.0;0.4772727272727273;0;0.0;29;3.0;0.593;0.479;266.14;0.51;52.81;54.61;0.216589861751152;1.0;0.0368663594470046;14788739.3;10882965.16;25671704.46;49.56;29.69;52.27272727272727;37.84164840704006;100.0;BA;Glória;Glória - BA
2911501;71;0.528533579797771;0.528533579797771;0.528533579797771;1.0;0.36619718309859156;0;0.0;29;3.0;0.576;0.456;234.7;0.47;55.1;50.87;0.203883495145631;1.0;0.058252427184466;8000012.15;5052487.75;13052499.9;42.85;50.0;63.38028169014085;47.1466420202229;100.0;BA;Gongogi;Gongogi - BA
2911857;118;0.592944532615027;0.592944532615027;0.592944532615027;1.0;0.5084745762711864;0;0.0;29;3.0;0.563;0.437;241.36;0.5;61.5;61.81;0.6272727272727273;1.0;0.0;14309645.28;13456423.11;27766068.39;45.96;36.36;49.152542372881356;40.7055467384973;100.0;BA;Heliópolis;Heliópolis - BA
2913804;95;0.5410774152239372;0.5410774152239372;0.5410774152239372;1.0;0.5052631578947369;0;0.0;29;3.0;0.55;0.424;186.54;0.53;69.52;53.7;0.0;1.0;0.0405405405405405;21451040.4;17425846.5;38876886.9;48.71;46.51;49.473684210526315;45.89225847760628;100.0;BA;Ipecaetá;Ipecaetá - BA
2917201;213;0.44450097307360226;0.44450097307360226;0.44450097307360226;0.0;0.29577464788732394;63;0.29577464788732394;29;3.0;0.57;0.425;269.3;0.52;60.18;59.11;0.251207729468599;1.0;0.5507246376811594;17378291.49;11499021.0;28877312.49;64.85;43.98;70.4225352112676;55.549902692639776;0.0;BA;Ituaçu;Ituaçu - BA
2917334;94;0.5726372046566165;0.5726372046566165;0.5726372046566165;1.0;0.5531914893617021;0;0.0;29;3.0;0.591;0.504;249.32;0.47;54.51;47.26;1.0;1.0;0.5904761904761905;10726768.95;6535601.79;17262370.74;59.11;25.53;44.680851063829785;42.73627953433835;100.0;BA;Iuiu;Iuiu - BA
2917508;692;0.677653306961604;0.677653306961604;0.677653306961604;1.0;0.5924855491329479;0;0.0;29;3.0;0.649;0.558;417.88;0.55;44.69;42.27;0.5882352941176471;1.0;0.7161125319693095;57955670.76;32462305.41;90417976.17;45.4;28.49;40.7514450867052;32.2346693038396;100.0;BA;Jacobina;Jacobina - BA
2918902;32;0.3941514842290881;0.3941514842290881;0.3941514842290881;0.0;0.1875;6;0.1875;29;3.0;0.632;0.497;463.94;0.58;32.91;50.9;0.0;1.0;0.8409090909090909;3389518.28;1286151.65;4675669.93;65.43;48.28;81.25;60.58485157709119;0.0;BA;Lajedão;Lajedão - BA
2921054;103;0.49503226928130156;0.4950322692813016;0.4950322692813016;0.0;0.2524271844660194;26;0.2524271844660194;29;3.0;0.572;0.469;227.07;0.46;55.5;51.38;0.8709677419354839;1.0;1.0;10865057.88;7333404.83;18198462.71;53.91;42.52;74.75728155339806;50.49677307186984;0.0;BA;Matina;Matina - BA
